additives_tags,brands,carbohydrates_100g,categories,countries,ecoscore_grade,energy_100g,fat_100g,fiber_100g,ingredients_text,labels,manufacturing_places,nutriscore_grade,origins,packaging,packaging_tags,product_name,proteins_100g,salt_100g,saturated-fat_100g,stores,sugars_100g
"['en:e340', 'en:e418']",Alpro,2.5,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Légumineuses et dérivés, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de légumineuses, Boissons végétales de soja, Boissons de soja nature sucrées, Boissons de soja nature non sucrées","Østerrike,Belgia,Frankrike,Tyskland,Portugal,Sveits,Norge",a,163.0,1.8,0.5,"Sojabasis (96,8%) (Wasser, geschälte Sojabohnen (8%)), Zucker, Säureregulator (Kaliumphosphate), Calcium (Calciumcarbonat), Aroma, Meersalz, Stabilisator (Gellan), Vitamine B2, B12, D2,","Sans gluten, Végétarien, Sans conservateurs, Source de protéines, Végétalien, Soja Français, 100% végétal, Entreprise B certifiée, Union Végétarienne Européenne, Union Végétarienne Européenne Végétalien, en:FSC, FSC Mix, Point Vert, Riche en calcium, Riche en protéines, Fabriqué en France, Sans colorants, Sans lactose, Sans lait, Nutriscore, Nutriscore A, Riche en protéines végétales, Riche en vitamine B12, Riche en vitamine D, Triman, Produit UHT, Soja issu Agriculture Durable, Soja sans OGM, Vitamines ajoutées",93589 Saint-Ouen,a,,"Composite material,Tetra Pak,Dry,fr:Bouchon plastique,fr:Brique en carton","['en:composite-material', 'en:tetra-pak', 'en:dry', 'fr:bouchon-plastique', 'fr:brique-en-carton']",Alpro soyamelk,3.0,0.09,0.3,"Carrefour Market,Magasins U,Carrefour,Auchan,Lidl,Kliver,Edeka,Netto Marken-Discount,carrefour.fr,Rewe,Franprix",2.5
[],Dorna,0.0,"Băuturi, Apa, en:Spring waters, en:Mineral waters, en:Natural mineral waters, Apa-carbogazoaza, Apă-plata",Romania,not-applicable,0.0,0.0,,Apă minerală,"en:Green Dot, Apă plata, Dorna",,a,,"en:Plastic, PET","['en:plastic', 'en:pet-polyethylene-terephthalate']",Izvorul Alb - Apă minerala plata,0.0,0.0,0.0,"Kaufland,Lidl,Penny,Profi,Magazine Alimentare",0.0
"['en:e150d', 'en:e338']",coca cola,10.6,"Boissons, Boissons gazeuses, Sodas, Sodas au cola, Boissons avec sucre ajouté","Belgija,Francuska,Njemačka,Švicarska,Ujedinjeno Kraljevstvo,Hrvatska",not-applicable,180.0,0.0,0.0,"Eau gazéifiée, sucre, E150d, acide phosphorique, arômes naturels, arôme caféine.",Triman,,e,,"Metal, Recyclable Metals, Aluminium, Can, Drink can, Aluminium-can","['en:metal', 'en:recyclable-metals', 'en:aluminium', 'en:can', 'en:drink-can', 'en:aluminium-can']",Coca cola,0.0,0.0,0.0,Asda,10.6
"['en:e322', 'en:e322i', 'en:e418']",Alpro,3.2,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Fruits à coques et dérivés, Boissons à base de végétaux, Boissons végétales, Boissons végétales de fruits à coque, Boissons végétales de noisette","Belgique,Finlande,France,Italie,Suisse,Allemagne,Royaume-Uni,Suède",b,122.0,1.6,0.3,"Eau, sucre, _noisette_ 2,8%,phosphate tricalcique, sel marin de table, stabilisants (farine de graines de caroube, gomme gellane), émulsifiant (lécithine (tournesol)), vitamines B2, B12, E, D2","Sans gluten, Végétarien, Sans conservateurs, Riche en vitamine E, Végétalien, 100% végétal, Source de calcium, Entreprise B certifiée, Union Végétarienne Européenne, Union Végétarienne Européenne Végétalien, en:FSC, FSC Mix, Sans colorants, Sans lactose, Sans lait, Nutriscore, Nutriscore B, Riche en vitamine B, Riche en vitamine B12, Riche en vitamine D, Sans ajout de produit laitiers, Entrepreneurs + Engagés, Vegan Cert",European Union,b,Non indiqué,"Tetra Pak,Brique,Carton,FSC Mix,Plastique,Bouchon de bouteille,Sec","['en:plastic', 'en:bottle-cap', 'en:multilayer-composite', 'en:tetra-pak', 'en:wine-cork', 'en:brick', 'en:cardboard', 'en:dry', 'fr:fsc-mix']",Alpro Noisette,0.4,0.14,0.2,"Morrisons,Franprix,Delhaize,Kaufland,carrefour.fr,Auchan",3.2
"['en:e150d', 'en:e338']",Coca-Cola,10.6,"Bebidas,Bebidas carbonatadas,Sodas,Bebidas de cola,Bebidas azucaradas","Francia,Italia,Sudáfrica,España,Ucrania",not-applicable,180.0,0.0,0.0,"carbonated water, sugar, coloring e-150d, acidulant (phosphoric acid), natural flavorings (contains caffeine)",Punto Verde,,e,,"Plastica,Bottiglia,es:Green Dot,Bottiglia pet","['en:plastic', 'en:bottle', 'es:green-dot', 'it:bottiglia-pet']",Coca Cola Regular 2L,0.0,0.0,0.0,"Mercadona,АТБ Україна,Фора,Thrash (Траш)",10.6
"['en:e330', 'en:e960']",Vitamin Aqua,3.2,"Напитки, Вода, en:Vitamin waters","Румъния,България",not-applicable,60.0,0.0,0.0,"Вода; захар; киселина: лимонена киселина; оцветител: концентрат от морков; естествен ароматизант, карамелен захарен сироп, подсладител: стевиол гликозиди ,магнезиев карбонат. Витамини: ниацин, пантотенова киселина, витамин В1, витамин В6, фолиева киселина,витамин В12;","Вегетарианско, Веган, Зелена точка",Romania,c,"România,Uniunea Europeană","en:Plastic, PET","['en:plastic', 'en:pet-polyethylene-terephthalate']",Напитка с вкус на круша и боровинка и добавени витамини,0.0,0.0,0.0,,3.2
"['en:e142', 'en:e14xx', 'en:e202', 'en:e300', 'en:e330', 'en:e445', 'en:e950', 'en:e955']",Schweppes,0.3,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons gazeuses, Boissons aux fruits, Boissons édulcorées, Sodas, Boissons light, Sodas aux fruits, Sodas light, Sodas aux fruits light, Boissons avec sucre ajouté","Belgium,France",not-applicable,10.0,0.0,0.0,"eau gazéifiée, extraits naturels d'orange, acidifiant: acide citrique, édulcorant: acésulfame K et sucralose, conservateur: sorbate de potassium, amidon modifié, antioxydant: acide ascorbique, arômes naturels d'agrumes avec autres arômes naturels, stabilisant E445, colorant E142",,,c,,"Métal, en:Recyclable Metals, Aluminium, Boîte de conserve ou canette, Canette, en:Green dot, en:Recycle can in France","['en:metal', 'en:recyclable-metals', 'en:aluminium', 'en:can', 'en:drink-can', 'en:green-dot', 'en:recycle-can-in-france']",Schweppes Agrumes Zero,0.0,0.0,0.0,Colruyt,0.3
"['en:e290', 'en:e414']","TOURTEL,Tourtel Twist, Tourtel Twist Citron",7.1,"Beverages, Non-alcoholic beverages, Non-alcoholic beers, Sweetened beverages",France,c,125.0,0.0,,"water, sugar, barley malt, lemon juice based on concentrated juice (2,8%), carbon dioxide, natural lemon flavor with other natural flavors, stabilizer: acacia gum, lemon concentrated extract, hop extract","Green Dot, No alcohol, Triman",Pologne,d,,"Bottle, Bottle cap, Capsule métal recyclable, fr:Bouteille en verre, fr:Verre non consigné, fr:bouteille verre recyclable","['en:bottle', 'en:bottle-cap', 'en:capsule-metal-recyclable', 'fr:bouteille-en-verre', 'fr:verre-non-consigne', 'fr:bouteille-verre-recyclable']",Tourtel 27.5 cl Tourtel Twist Citron 0.0 DEGRE ALCOOL,0.2,0.01,0.0,"Super U,Leclerc,match",5.0
[],Tropicana,8.9,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus","France,Switzerland",c,182.0,0.0,0.6,Jus d'orange,"Peu ou pas de sucre, Sans conservateurs, Point Vert, Sans sucre ajouté","France,Belgique",c,Brésil,"Plastique, Bouteille, Bouteille en plastique","['en:plastic', 'en:bottle', 'fr:bouteille-en-plastique']","Tropicana 100% oranges pressées sans pulpe format familial 1,5 L",0.8,0.0,0.0,"Auchan,Magasins U,Intermarché,carrefour.fr",8.9
"['en:e330', 'en:e960']",Badoit,3.3,"Beverages, Carbonated drinks, Waters, Artificially sweetened beverages, Non-alcoholic beverages, Carbonated waters, Sweetened beverages, en:flavored-waters",France,not-applicable,57.0,0.5,,"Eau minérale naturelle gazéifiée (89%), jus de fruit à base de concentré 7% (citron 5,1%, citron vert 2%), sucre (3,1%), acidifiant : acide citrique, arôme naturel de citron-citron vert, édulcorant : glucosides de steviol,","Sans conservateurs,Sans colorants,Triman",Saint-Alban (44),c,,Bouteille,['en:bottle'],Eau gazeuse au citron,0.5,0.06,0.0,"Carrefour,Magasins U,intermarché, carrefour.fr",3.3
[],Banania,79.0,"Beverages and beverages preparations,Beverages,Breakfasts,Cocoa and its products,Hot beverages,Beverage preparations,Cocoa and chocolate powders,Instant beverages,Chocolate powders,Sweetened beverages,fr:Poudre chocolatée","France,Germany",c,1577.0,2.2,6.7,"Sucre, cacao fortement dégraissé 19%, céréales (farines de _blé_, d’_orge_, de _blé_ malté) 12%, flocons de banane déshydratés 0,25 %, miel 0,25%, arôme, sel.","Nutriscore, en:nutriscore-grade-b",Allemagne,b,Germany,"Plastique, Gourde","['en:plastic', 'en:pouch-flask']",Banania Original - Cacao Céréales Touche De Banane & Miel,5.6,0.06,1.4,"LECLERC,Magasins U,Intermarché,Monoprix,Cora,Match,Auchan,carrefour.fr",69.0
['en:e418'],"Alpro,Danone",5.6,"Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Dairy substitutes, Cereals and their products, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Cereal-based drinks, Oat-based drinks","Netherlands,Spain,United Kingdom",b,167.0,1.5,1.2,"Oat base (97.1%) (Water, Oat (8.3%]). Chicory root fibre, Sunflower oil, Calcium (Calcium carbonate), Sea salt, Stabiliser (Gellan gum), Vitamins B2, B12, D2. For allergens, including cereals containing gluten, see ingredients in bold. Free from dairy. Naturally lactose free.","Low or no fat, Low or no sugar, Low fat, Vegetarian, No artificial sweeteners, Source of fibre, Vegan, Calcium source, Certified B Corporation, European Vegetarian Union, European Vegetarian Union Vegan, FSC, FSC Mix, High fibres, No colorings, No lactose, No sugar, The Vegan Society, Vitamin B12 source, Vitamin D source, Vitamin B2 source",,a,Europe,"1 1L composite carton to recycle,1 cap to recycle","['en:1-1l-composite-carton-to-recycle', 'en:1-cap-to-recycle']",Oat No Sugars,0.2,0.09,0.2,"Tesco,Asda",0.0
[],Poulain,8.7,"Cacao et dérivés,Cacaos et chocolats en poudre,Chocolats en poudre","France,Polynésie française,Canada",d,297.0,1.9,1.2,"Cacao maigre (11 % de beurre de cacao) en poudre (50%), sucre, arôme. Peut contenir lait et soja.","Sans gluten,Point Vert,Fabriqué en France,Triman",France,d,Afrique,"Plastique, Boîte, Opercule papier","['en:plastic', 'en:box', 'fr:opercule-papier']",chocolat en poudre,4.0,0.11,1.2,"Magasins U,carrefour.fr,Auchan,Amazon.ca",8.1
"['en:e160a', 'en:e160ai', 'en:e202', 'en:e290', 'en:e296', 'en:e330', 'en:e331']","Fanta,",7.3,"Beverages, Carbonated drinks, Sodas, Sweetened beverages","France,Romania,",not-applicable,126.0,0.0,,"contents: water, sugar (s)* or fructose-glucose syrup (f)*, carbon dioxide, orange juice concentrate fruit ratio at least 3%), acidity regulators (citric acid, malic acid, sodium citrate), vitamin c, preservative (potassium sorbate), flavorings, sweeteners** (sodium cyclalamate, sucrose), coloring (beta carotene), consistency enhancer (goat horn gami), kallanilan sugar or fructose-glucose surubu are encoded on the package, energy eat nutrient oäelari",Green Dot,,e,,,[],,0.0,0.02,0.0,,7.3
"['en:e160', 'en:e202', 'en:e412', 'en:e950', 'en:e955']",Fanta,6.5,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons gazeuses, Boissons aux fruits, Boissons édulcorées, Sodas, Sodas aux fruits, Sodas à l'orange, Boissons avec sucre ajouté","Franciaország,Magyarország",not-applicable,109.0,0.0,,"Eau gazéifiée, jus d'orange à base de jus concentré (10%), sucre, jus de citron à base de concentré (2%), conservateur : sorbate de potassium, arômes naturels d'orange avec autres arômes naturels, édulcorants : acésulfame-K, sucralose, stabilisant : gomme de guar, colorant : caroténoïdes,","Point Vert, Fabriqué en France, Triman",,d,"Franciaország,Brazília",Métal à recycler,['fr:metal-a-recycler'],Fanta orange,0.0,0.0,0.0,"Carrefour,Lidl",6.5
[],"pepsi,PepsiCo",0.0,"Boissons,Eaux,Eaux de sources,Eaux minérales,Eaux de table","Maroc,en:المغرب",not-applicable,0.0,0.0,0.0,aprés ouverture et avant le : Voir boutellle. Eau purifiée par la technique Aquafina HydRO-7,,Casablanca Morocco,a,Maroc,"en:Plastic, en:Bottle","['en:plastic', 'en:bottle']",Aquifina,0.0,0.00508,0.0,"Marjane,Carrefour",0.0
"['en:e296', 'en:e300', 'en:e330', 'en:e331', 'en:e960a']",Lipton,3.1,"Beverages, Frozen foods, Artificially sweetened beverages, Tea-based beverages, Iced teas, Still soft drink with tea extract, en:sweetened-beverages",en:fr,c,56.0,0.0,,"Eau, sucre, fructose, acidifiants (acide citrique, acide malique), extrait de thé noir) (0,12%), jus de pêche à base de concentré (0,1%), correcteur d'acidité (citrates de sodium), arômes, antioxydant (acide ascorbique), édulcorant (glycosides de stéviol issus de Stevia). Certifié Rainforest Alliance. Plus d'informations sur ra.org.","Point Vert, Rainforest Alliance",,c,,,,Ice tea,0.0,0.03,0.0,,3.0
['en:e300'],Pulco,5.1,"Boissons, Boissons sans alcool, Boissons avec sucre ajouté, Citronnades",France,unknown,96.0,0.0,,"Eau de source 80%, jus de citron à base de concentré 12%, sucre, pulpe de citron 0,7%, arômes naturels de citron avec autres arômes naturels, antioxydant : acide ascorbique.",Elu-produit-de-l-annee,,d,,"Plastique,Bouteille,Bouchon en plastique,Bouteille en plastique","['en:plastic', 'en:bottle', 'fr:bouchon-en-plastique', 'fr:bouteille-en-plastique']",Citronnade,0.0,0.0,0.0,"Auchan,Distributeur,carrefour.fr",4.8
[],Pressade,8.2,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Jus de fruits, Nectars d'orange",France,a,144.0,0.0,0.5,"Jus d'orange à base de jus concentré* (70%), eau, sucre*.
* Ingrédients issus de l'agriculture biologique","Bio, Bio européen, Agriculture non UE, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, AB Agriculture Biologique","Roche sur Foron,France",d,,"Brick,Fresh,fr:Brique carton et son bouchon à recycler,fr:FSC mixte,fr:Point vert,fr:Triman,Tetra Gemina Aseptic","['en:multilayer-composite', 'en:tetra-pak', 'en:brick', 'en:fresh', 'en:tetra-gemina-aseptic', 'fr:brique-carton-et-son-bouchon-a-recycler', 'fr:fsc-mixte', 'fr:point-vert', 'fr:triman']",Le Bio Orange,0.5,0.0,0.0,"buvette du CCO,E.Leclerc,Magasins U,carrefour.fr",8.2
"['en:e150d', 'en:e290', 'en:e331', 'en:e338', 'en:e950', 'en:e951']","Coca-Cola,Coke Zero",0.0,"Beverages and beverages preparations,Beverages,de:Getränke mit süssstoff","Austria,Belgium,France,Germany,Greece,Luxembourg,Poland,Portugal,Serbia,Spain,Sweden,Switzerland",unknown,0.9,0.0,0.0,"Wasser, Kohlensäure, Farbstoff E 150d, Süssungsmittel Ciclamat, Acesulfam-K und Aspartam, Säuerungsmittel E 338 und Natriumcitrate, natürliche Aromen, inklusive Koffein",Made in Swiss,"Switzerland,Sweden",b,,"Plástico,Garrafa,Plástico reciclável,PET 1 - Tereftalato de polietileno","['en:plastic', 'en:bottle-or-vial', 'en:pet-1-polyethylene-terephthalate', 'en:bottle', 'en:recyclable-material', 'en:recyclable-plastic']",Cola Zero,0.0,0.02,0.0,"Migros,Coop,City Gross",0.0
"['en:e340', 'en:e340ii']",Oatly!,6.6,"Alimentos y bebidas de origen vegetal,Bebidas,Alimentos de origen vegetal,Cereales y patatas,en:Dairy substitutes,Cereales y derivados,Sustitutos de la leche,Bebidas de origen vegetal,Bebidas vegetales,Bebidas de cereales,Bebidas de avena","España,Reino Unido",c,191.0,1.5,0.8,"water, oats 10%, rapeseed oi1, acidity regulator (dipotassium phosphate), minerals (calcium carbonate, potassium iodide), salt, vitamins (d2, riboflavin, b12)","Vegetariano,Vegano,Huella de carbono,FSC,FSC Mixto",,b,,"Composite-carton,Hdpe-lid","['en:composite-carton', 'en:hdpe-lid']",The Original Oat Drink Semi,1.0,0.1,0.2,"Sainsbury's,Tesco",4.1
"['en:e133', 'en:e330', 'en:e331', 'en:e414', 'en:e950', 'en:e951']","Coca-Cola, Power Ade",4.1,"Beverages, Artificially sweetened beverages, Diet beverages, Energy drinks, Dietary drink for sport, Energy drink with sugar","Weißrussland, Frankreich, Ungarn, Russland, Spanien, Schweiz, Vereinigtes Königreich, Germany",not-applicable,93.0,0.0,0.0,"water, glucose, acidifier: citric acid, acidifiers: sodium citrate, potassium citrate, stabilizers: gum arabic, glyceric wood resin esters, sweeteners: aspartame, acesulfame-k, aromas, dye: bright blue (e133), vitamin b6,","Green Dot, Made in Italy, With sweeteners, Triman",,d,,"Plastic, Bottle, fr:Bouchon en plastique, fr:Green dot, en:hdpe-cap, en:pet-bottle","['en:plastic', 'en:bottle', 'en:hdpe-cap', 'en:pet-bottle', 'fr:bouchon-en-plastique', 'fr:green-dot']",Powerade Ice Storm,0.0,0.13,0.0,"Décathlon,Magasins U,Mercadona, carrefour.fr",4.1
[],Mont Blanc,0.0,"Boissons, Eaux, Eaux de sources, Eaux minérales, Boissons sans alcool, Eaux minérales naturelles",France,not-applicable,0.0,0.0,0.0,Eau minérale,"Pauvre ou sans sodium, Faible teneur en sodium, Sans nitrates","morgex,Italie",a,,"Plastique,Bouteille","['en:plastic', 'en:bottle-or-vial', 'en:bottle']",Eau Mont Blanc,0.0,0.0005,0.0,Carrefour,0.0
[],Bezoya,,"Beverages, Waters, Spring waters, Mineral waters, Non-alcoholic beverages, Natural mineral waters, Low mineral bottled waters",España,not-applicable,,,,"natural mineral water,","FSC, FSC Mix, Green Dot",España,a,España,"Plastique,PET - Polytéréphtalate d'éthylène,es:Botella de plástico,xx:Green dot","['en:plastic', 'en:pet-polyethylene-terephthalate', 'es:botella-de-plastico', 'xx:green-dot']",,,0.0003025,,"Hipercor,Mercadona,Masymas,DIA",
[],,78.0,"Boissons, Boissons alcoolisées, Boissons distillés, Alcools forts, Eaux-de-vie, Eaux-de-vie suisses, Abricotine","France,Suisse",c,1812.0,11.0,,"sucre, sucre Vanillé, abricots, oeufs, beurre, farine de blé",,,not-applicable,,,[],Abricotines,4.7,0.4,7.3,,63.0
[],Solevita,1.7,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de citron",France,d,118.0,0.5,,100% Pur jus de citron issu de l'agriculture biologique,"Bio, Bio européen, Sans arômes artificiels, Agriculture non UE, AT-BIO-301, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, AB Agriculture Biologique, Triman",HPF Getränke GmbH - Autriche,b,,"Glass,Bottle","['en:bottle-or-vial', 'en:glass', 'en:bottle']",Pur jus citron bio,0.5,0.01,0.1,LIDL,1.7
"['en:e14xx', 'en:e202', 'en:e300', 'en:e330', 'en:e445', 'en:e950', 'en:e955']",Schweppes,4.5,"Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Sodas, Fruit sodas, en:sweetened-beverages",France,not-applicable,81.0,0.0,0.0,"Eau gazéifiée, sucre, extraits d’orange, acidifiant : acide citrique, conservateur : Sorbate de Potassium, édulcorant : acésulfame K et sucralose, arômes naturels d’agrumes avec autres arômes naturels, amidon modifié, antioxydant : acide ascorbique, stabilisant E445,",Triman,,c,,,,Agrumes,0.0,0.01,0.0,,0.0
['en:e330'],Pressade,8.8,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars de pomme, Boissons sans alcool",France,d,146.0,0.0,0.5,"Jus de pomme à base de jus concentré (55%), eau, sucre, acidifiant : acide citrique","Bio, Bio européen, Agriculture non UE, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, AB Agriculture Biologique",,d,,"Tetra Pak, Brick, Cardboard, fr:Brique en carton","['en:tetra-pak', 'en:brick', 'en:cardboard', 'fr:brique-en-carton']",Nectar de pommes - Doux - Bio,0.5,0.0,0.0,"Magasins U,Auchan, carrefour.fr",8.8
